timestamp,function,stage,count,status,info
2025-06-15T18:20:16.706802,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250112.csv.gz
2025-06-15T18:20:21.876394,data_ingestion,produce_kafka,84,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250113.csv.gz
2025-06-15T18:20:27.046682,data_ingestion,produce_kafka,138,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250114.csv.gz
2025-06-15T18:20:32.225159,data_ingestion,produce_kafka,66,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250115.csv.gz
2025-06-15T18:20:37.347304,data_ingestion,produce_kafka,18,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250116.csv.gz
2025-06-15T18:20:42.476888,data_ingestion,produce_kafka,12,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250117.csv.gz
2025-06-15T18:20:47.628272,data_ingestion,produce_kafka,24,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250118.csv.gz
2025-06-15T18:20:52.765263,data_ingestion,produce_kafka,15,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250119.csv.gz
2025-06-15T18:20:57.909933,data_ingestion,produce_kafka,84,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250120.csv.gz
2025-06-15T18:21:03.066574,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250121.csv.gz
2025-06-15T18:21:08.208605,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250122.csv.gz
2025-06-15T18:21:13.361600,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250123.csv.gz
2025-06-15T18:21:18.494810,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250124.csv.gz
2025-06-15T18:21:23.648511,data_ingestion,produce_kafka,142,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250125.csv.gz
2025-06-15T18:21:28.790487,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250126.csv.gz
2025-06-15T18:21:33.920758,data_ingestion,produce_kafka,138,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250127.csv.gz
2025-06-15T18:21:39.061177,data_ingestion,produce_kafka,138,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250128.csv.gz
2025-06-15T18:21:44.292155,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250129.csv.gz
2025-06-15T18:21:49.446117,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250130.csv.gz
2025-06-15T18:21:54.576816,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250131.csv.gz
2025-06-15T18:22:53.957967,data_ingestion,file_listed,31,success,S3 file keys listed
2025-06-15T18:22:54.101808,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250101.csv.gz
2025-06-15T18:22:59.248469,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250102.csv.gz
2025-06-15T18:23:04.423283,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250103.csv.gz
2025-06-15T18:23:09.551229,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250104.csv.gz
2025-06-15T18:23:14.694632,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250105.csv.gz
2025-06-15T18:23:19.836032,data_ingestion,produce_kafka,137,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250106.csv.gz
2025-06-15T18:23:24.971434,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250107.csv.gz
2025-06-15T18:23:30.175950,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250108.csv.gz
2025-06-15T18:23:35.312346,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250109.csv.gz
2025-06-15T18:23:40.456762,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250110.csv.gz
2025-06-15T18:23:45.578280,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250111.csv.gz
2025-06-15T18:23:50.714518,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250112.csv.gz
2025-06-15T18:23:55.858265,data_ingestion,produce_kafka,84,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250113.csv.gz
2025-06-15T18:24:00.992162,data_ingestion,produce_kafka,138,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250114.csv.gz
2025-06-15T18:24:06.120926,data_ingestion,produce_kafka,66,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250115.csv.gz
2025-06-15T18:24:11.252100,data_ingestion,produce_kafka,18,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250116.csv.gz
2025-06-15T18:24:16.394987,data_ingestion,produce_kafka,12,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250117.csv.gz
2025-06-15T18:24:21.534531,data_ingestion,produce_kafka,24,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250118.csv.gz
2025-06-15T18:24:26.692412,data_ingestion,produce_kafka,15,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250119.csv.gz
2025-06-15T18:24:31.844945,data_ingestion,produce_kafka,84,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250120.csv.gz
2025-06-15T18:24:37.021851,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250121.csv.gz
2025-06-15T18:24:42.162479,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250122.csv.gz
2025-06-15T18:24:47.310980,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250123.csv.gz
2025-06-15T18:24:52.466509,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250124.csv.gz
2025-06-15T18:24:57.595795,data_ingestion,produce_kafka,142,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250125.csv.gz
2025-06-15T18:25:02.755823,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250126.csv.gz
2025-06-15T18:25:07.881230,data_ingestion,produce_kafka,138,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250127.csv.gz
2025-06-15T18:25:13.048670,data_ingestion,produce_kafka,138,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250128.csv.gz
2025-06-15T18:25:18.261660,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250129.csv.gz
2025-06-15T18:25:23.389415,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250130.csv.gz
2025-06-15T18:25:28.524856,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250131.csv.gz
2025-06-15T18:30:13.321221,data_ingestion,file_listed,31,success,S3 file keys listed
2025-06-15T18:30:13.479548,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250101.csv.gz
2025-06-15T18:30:18.612304,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250102.csv.gz
2025-06-15T18:30:23.753803,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250103.csv.gz
2025-06-15T18:30:28.884546,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250104.csv.gz
2025-06-15T18:30:34.031763,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250105.csv.gz
2025-06-15T18:30:39.185407,data_ingestion,produce_kafka,137,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250106.csv.gz
2025-06-15T18:30:44.355096,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250107.csv.gz
2025-06-15T18:30:49.509959,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250108.csv.gz
2025-06-15T18:30:54.659905,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250109.csv.gz
2025-06-15T18:30:59.809292,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250110.csv.gz
2025-06-15T18:31:04.951545,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250111.csv.gz
2025-06-15T18:31:10.094623,data_ingestion,produce_kafka,144,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250112.csv.gz
2025-06-15T18:31:15.245623,data_ingestion,produce_kafka,84,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250113.csv.gz
2025-06-15T18:31:20.391647,data_ingestion,produce_kafka,138,success,records/csv.gz/locationid=3097/year=2025/month=01/location-3097-20250114.csv.gz
